PUBCHEM_CID,Inhibition_at_5_uM,Activity_Class,SMILES,MW,LogP,NumHDonors,NumHAcceptors
2867617.0,96.8,Active (Strong/Moderate),C1=CC(=CC=C1CC2=CC=NC=C2)NC(=O)C3=CC=C(O3)Br,357.20700000000005,4.280200000000002,1.0,3.0
2937027.0,98.0,Active (Strong/Moderate),C1=CC(=CC=C1CC2=CC=NC=C2)NS(=O)(=O)C3=CC(=C(C=C3)Cl)Cl,393.2950000000001,4.780000000000002,1.0,3.0
1217817.0,98.7,Active (Strong/Moderate),C1=CC(=CC=C1CC2=CC=NC=C2)NS(=O)(=O)C3=CC=C(C=C3)Br,403.30100000000004,4.235700000000002,1.0,3.0
1224967.0,100.0,Active (Strong/Moderate),C1=CC(=CC=C1CC2=CC=NC=C2)NS(=O)(=O)C3=CC=C(S3)Br,409.33000000000004,4.297200000000002,1.0,4.0
3618306.0,86.4,Active (Strong/Moderate),C1=CC(=CC=C1CN2C(=C(C(=O)NC2=O)C=NCCCN3C=CN=C3)O)F,371.372,1.1353,2.0,5.0
3245718.0,92.9,Active (Strong/Moderate),C1=CC(=CC=C1CN2C=CC(=N2)NC(=O)C3=CC=NC=C3)F,296.305,2.7178000000000004,1.0,3.0
9551438.0,87.7,Active (Strong/Moderate),C1=CC(=CC=C1CNC(=O)CCCCCN2C(=O)C3=C(C=CS3)NC2=O)F,389.452,2.7672000000000008,2.0,4.0
3245048.0,95.1,Active (Strong/Moderate),C1=CC(=CC=C1CNS(=O)(=O)C2=CN=CN2)Cl,271.72900000000004,1.5415999999999999,2.0,3.0
2967412.0,89.4,Active (Strong/Moderate),C1=CC(=CC=C1COC2=C(C=C(C=C2)Br)CNCC3=CC=NC=C3)F,401.2790000000001,4.852000000000003,1.0,3.0
6858836.0,92.4,Active (Strong/Moderate),C1=CC(=CC=C1COC2=CC=C(C=C2)/C=N/N3C=NN=C3)F,296.305,2.878400000000001,0.0,4.0
9551354.0,88.8,Active (Strong/Moderate),C1=CC(=CC=C1CSC2=NC3=C(N2)C=NC=C3)Cl,275.764,3.903600000000001,1.0,3.0
662339.0,82.1,Active (Strong/Moderate),C1=CC(=CC=C1CSC2=NN=C(O2)C3=CC=NC=C3)Cl,303.774,4.077300000000002,0.0,5.0
9550794.0,90.4,Active (Strong/Moderate),C1=CC(=CC=C1CSCC(C(=O)O)NC2=C(C=C(C=C2)C(=O)O)[N+](=O)[O-])F,394.3800000000001,3.2306,3.0,6.0
2827184.0,100.0,Active (Strong/Moderate),C1=CC(=CC=C1CSCCC2=CC=NC=C2)Cl,263.793,4.210900000000002,0.0,2.0
761522.0,82.2,Active (Strong/Moderate),C1=CC(=CC=C1F)SCCC2=CC=NC=C2,233.31099999999998,3.555500000000002,0.0,2.0
9551746.0,87.1,Active (Strong/Moderate),C1=CC(=CC=C1F)SCCC2=CC=[NH+]C=C2,234.319,2.9746000000000006,0.0,1.0
1473758.0,81.1,Active (Strong/Moderate),C1=CC(=CC=C1N)SC2=C(N=CC(=C2)C(F)(F)F)C#N,295.289,3.7054800000000006,1.0,4.0
661196.0,92.6,Active (Strong/Moderate),C1=CC(=CC=C1N2C3=NC=NC(=C3C=N2)NCCCN4C=CN=C4)Cl,353.817,3.167600000000001,1.0,5.0
1473795.0,98.4,Active (Strong/Moderate),C1=CC(=CC=C1NC(=O)C2=CC(=C(C=C2)N3C=NC=N3)[N+](=O)[O-])Cl,343.73,3.081200000000001,1.0,5.0
2204303.0,90.3,Active (Strong/Moderate),C1=CC(=CC=C1NC(=O)C2=CC(=CS2)S(=O)(=O)NC3=CC=C(C=C3)F)F,394.42400000000004,4.0794000000000015,2.0,4.0
1473679.0,95.6,Active (Strong/Moderate),C1=CC(=CC=C1NC(=O)C2=CN=C(C=C2)N3C=CN=C3)F,282.278,2.6587000000000005,1.0,3.0
2981167.0,95.1,Active (Strong/Moderate),C1=CC(=CC=C1NC(=O)CC2C(=O)N(C(=S)N2CCC3=CC=NC=C3)C4=CC=C(C=C4)Cl)F,482.96800000000013,4.447700000000004,1.0,4.0
650240.0,84.3,Active (Strong/Moderate),C1=CC(=CC=C1NC(=O)CCSC2=NN=C(O2)C3=CC=NC=C3)Cl,360.826,3.9059000000000017,1.0,6.0
1254681.0,87.8,Active (Strong/Moderate),C1=CC(=CC=C1NC(=O)COC2=C(C=C(C=C2)Br)CO)F,354.175,3.098000000000002,2.0,3.0
948551.0,81.9,Active (Strong/Moderate),C1=CC(=CC=C1NC(=O)NC2=NN=C(S2)C3=CC=NC=C3)F,315.33299999999997,3.3832000000000004,2.0,5.0
895223.0,79.4,Active (Strong/Moderate),C1=CC(=CC=C1NC(=O)NCC2=CC=NC=C2)F,245.25699999999998,2.5424000000000007,2.0,2.0
712887.0,95.5,Active (Strong/Moderate),C1=CC(=CC=C1NC(=O)NCCC2=CC=NC=C2)Cl,275.739,3.0992000000000015,2.0,2.0
2804810.0,98.4,Active (Strong/Moderate),C1=CC(=CC=C1NC(=O)NCCCN2C=CN=C2)Cl,278.74299999999994,2.7483000000000004,2.0,2.0
1488979.0,88.9,Active (Strong/Moderate),C1=CC(=CC=C1NC(=O)OCC2=CN=CS2)Cl,268.725,3.5452000000000012,1.0,4.0
901041.0,80.2,Active (Strong/Moderate),C1=CC(=CC=C1NNC2=C3C=CC(=CC3=NC=C2)Cl)Cl,304.17999999999995,4.980600000000001,2.0,3.0
748737.0,97.0,Active (Strong/Moderate),C1=CC(=CC=C1OCC(=O)NC2=CC=NC=C2)Br,307.14700000000005,2.861600000000001,1.0,3.0
1402105.0,82.2,Active (Strong/Moderate),C1=CC(=CC=C1OCC(=O)NC2=NN=C(S2)C3=CC=NC=C3)F,330.344,2.7567000000000004,1.0,6.0
2872878.0,90.2,Active (Strong/Moderate),C1=CC(=CC=C1OCC(=O)NCCCN2C=CN=C2)Cl,293.754,2.1218000000000004,1.0,3.0
661363.0,99.5,Active (Strong/Moderate),C1=CC(=CC=C1OCC2=NC(=C(O2)NCCCN3C=CN=C3)C#N)Br,402.25199999999995,3.5864800000000017,1.0,6.0
651474.0,87.5,Active (Strong/Moderate),C1=CC(=CC=C1OCC2=NC(=C(O2)NCCCN3C=CN=C3)C#N)F,341.34599999999995,2.9630800000000006,1.0,6.0
793956.0,94.6,Active (Strong/Moderate),C1=CC(=CC=C1OCC2=NC(=NO2)C3=CC=NC=C3)Cl,287.706,3.3640000000000017,0.0,5.0
1483025.0,89.9,Active (Strong/Moderate),C1=CC(=CC=C1S(=O)(=O)NC2=CN(C(=O)C=C2)CC3=CC(=C(C=C3)Cl)Cl)Cl,443.73900000000003,4.657600000000002,1.0,3.0
823268.0,97.5,Active (Strong/Moderate),C1=CC(=CC=C1S(=O)(=O)NCCC2=CC=NC=C2)Br,341.22999999999996,2.365100000000001,1.0,3.0
5941347.0,80.8,Active (Strong/Moderate),C1=CC(=CC=C1S(=O)(=O)O/N=C(/C2=CC=NC=C2)\N)Cl,311.75,1.7608000000000001,1.0,5.0
666295.0,82.1,Active (Strong/Moderate),C1=CC(=CC=C1SCC(=O)NN2C=NN=C2)Cl,268.72900000000004,1.7938999999999998,1.0,4.0
2922879.0,99.5,Active (Strong/Moderate),C1=CC(=CC=C1SCCCCN2C=CN=C2)Cl,266.797,4.109000000000003,0.0,2.0
2199885.0,75.5,Active (Strong/Moderate),C1=CC(=CC=C1SCCCCN2C=NC=N2)Cl,267.78499999999997,3.5040000000000022,0.0,3.0
1858219.0,83.6,Active (Strong/Moderate),C1=CC(=CN=C1)/C=C\2/C(=O)C3=C(O2)C=C(C=C3)OS(=O)(=O)C4=CC=C(C=C4)F,397.38300000000004,3.6046000000000014,0.0,6.0
1245068.0,90.0,Active (Strong/Moderate),C1=CC(=CN=C1)C(=O)NC2=C(C=CS2)C(=O)NCC3=CC=CO3,327.36500000000007,2.918400000000001,2.0,5.0
1973967.0,86.8,Active (Strong/Moderate),C1=CC(=CN=C1)C(=O)NCCC2=CNC3=C2C=C(C=C3)Cl,299.76099999999997,3.1888000000000014,2.0,2.0
5310762.0,89.4,Active (Strong/Moderate),C1=CC(=CN=C1)C2/C(=C(\C3=CC=C(C=C3)F)/O)/C(=O)C(=O)N2CCCN4C=CN=C4,406.41700000000014,2.9292000000000007,1.0,5.0
5310416.0,83.4,Active (Strong/Moderate),C1=CC(=CN=C1)C2=NC(=CS2)CCNS(=O)(=O)C3=CC=C(S3)Cl,385.9230000000001,3.4410000000000016,1.0,6.0
662667.0,81.6,Active (Strong/Moderate),C1=CC(=CN=C1)C2=NN=C(N2CC3=CC=CO3)SCC(=O)C4=CC(=C(C=C4)Cl)Cl,445.33100000000013,5.263200000000003,0.0,6.0
2257756.0,80.2,Active (Strong/Moderate),C1=CC(=CN=C1)C2=NN=C(N2CC3=CC=CO3)SCC(=O)C4=CC=C(C=C4)Br,455.33700000000016,4.718900000000002,0.0,6.0
3236637.0,99.6,Active (Strong/Moderate),C1=CC(=CN=C1)CN(CC2=CC=CO2)C(=O)NC3=CC(=C(C=C3)Cl)Cl,376.24300000000005,5.215700000000003,1.0,3.0
3238750.0,89.5,Active (Strong/Moderate),C1=CC(=CN=C1)CN(CC2=CC=CO2)C(=O)NC3=CC=C(C=C3)Cl,341.798,4.562300000000003,1.0,3.0
5309673.0,95.6,Active (Strong/Moderate),C1=CC(=CN=C1)CNC(=O)C2=CC=C(O2)CS(=O)(=O)C3=CC=C(C=C3)Br,435.2990000000001,3.341000000000002,1.0,5.0
3237404.0,92.6,Active (Strong/Moderate),C1=CC(=CN=C1)CNC(=O)C2=CC=C(O2)CS(=O)(=O)C3=CC=C(C=C3)Cl,390.84800000000007,3.2319000000000013,1.0,5.0
841942.0,97.9,Active (Strong/Moderate),C1=CC(=CN=C1)CNC(=S)NC2=CC(=C(C=C2)Cl)Cl,312.225,3.8750000000000018,2.0,2.0
1086290.0,75.1,Active (Strong/Moderate),C1=CC(=CN=C1)CSC2=C(C(=CC(=N2)C3=CC=CS3)C(F)(F)F)C#N,377.416,5.387880000000003,0.0,5.0
971881.0,75.9,Active (Strong/Moderate),C1=CC(=CN=C1)NC(=O)NC2=CC(=C(C=C2)F)Cl,265.67499999999995,3.5181000000000013,2.0,2.0
835318.0,84.7,Active (Strong/Moderate),C1=CC(=CN=C1)NS(=O)(=O)C2=CC=C(C=C2)Cl,268.725,2.535800000000001,1.0,3.0
2316653.0,100.3,Active (Strong/Moderate),C1=CC(=NC=C1Cl)N(C(=O)C2=C(N=C3N2C=CS3)Cl)C(=O)C4=C(N=C5N4C=CS5)Cl,497.77600000000007,4.947400000000002,0.0,7.0
2727852.0,83.3,Active (Strong/Moderate),C1=CC2=C(C=C1Br)C(C(=O)N2)(CC3=CC=NC=C3)O,319.15799999999996,2.226500000000001,2.0,3.0
659780.0,89.1,Active (Strong/Moderate),C1=CC2=C(C=C1Br)C3=C(N2)C(=O)N(C=N3)CCCN4C=CN=C4,372.2260000000001,2.9271000000000003,1.0,3.0
659408.0,79.7,Active (Strong/Moderate),C1=CC2=C(C=C1F)C3=C(N2)C(=O)N(C=N3)CCCN4C=CN=C4,311.32,2.3037,1.0,3.0
3238401.0,85.1,Active (Strong/Moderate),C1=CC2=C(C=C1NS(=O)(=O)C3=CC(=C(C=C3)O)C(=O)O)SC(=O)O2,367.3600000000001,2.0591,3.0,7.0
604350.0,92.5,Active (Strong/Moderate),C1=CC2=C(C=C1O)OC(=C(C2C3=CC=NC=C3)C#N)N,265.272,2.0053799999999993,2.0,5.0
645682.0,77.4,Active (Strong/Moderate),C1=CC2=C(C=C1OC(=O)C3=CC=NC=C3)OC=C(C2=O)Cl,301.68500000000006,3.060600000000001,0.0,5.0
652420.0,85.9,Active (Strong/Moderate),C1=CC2=C(C=C1OC3=CC4=C(C=C3)C(=O)N(C4=O)CCCCO)C(=O)N(C2=O)CCCCO,452.46300000000036,2.215900000000001,2.0,7.0
2347707.0,88.6,Active (Strong/Moderate),C1=CC2=C(C=CC3=C2C(=C1)C(=O)N3)NS(=O)(=O)C4=CC=CS4,330.39000000000004,3.267800000000001,2.0,4.0
3321151.0,97.1,Active (Strong/Moderate),C1=CC2=C(N=C1)N=C(N2OCC3=CC=C(C=C3)Cl)C4=C(C=C(C=C4)Cl)Cl,404.6840000000001,5.687300000000003,0.0,3.0
9550485.0,100.0,Active (Strong/Moderate),C1=CC2=C(N=C1)SC(=N2)C3=CC=C(C=C3)NS(=O)(=O)C4=CC=C(S4)Cl,407.9290000000001,4.874000000000001,1.0,6.0
5310576.0,83.2,Active (Strong/Moderate),C1=CC2=C(N=C1)SC(=N2)C3=CC=C(C=C3)NS(=O)(=O)C4=CC=CS4,373.4840000000001,4.220600000000002,1.0,6.0
858019.0,77.4,Active (Strong/Moderate),C1=CC2=NC(=C(N2C=C1)NCC3=CC=CO3)C4=CC=C(C=C4)O,305.337,3.912000000000002,2.0,4.0
885197.0,84.3,Active (Strong/Moderate),C1=CC2=NC(=CN2C=C1)C3=CC(=CC=C3)NC(=O)C4=CC(=CC=C4)Cl,347.80500000000006,4.907000000000003,1.0,2.0
750947.0,77.6,Active (Strong/Moderate),C1=CC2=NC3=C(C=C(C(=N)N3CCCN4C=CN=C4)C#N)C(=O)N2C=C1,345.36600000000004,1.2871499999999996,1.0,5.0
2101868.0,89.1,Active (Strong/Moderate),C1=CC2=NN(N=C2C=C1)C3=C(C=CC(=C3)CCO)OCC4=CC=C(C=C4)C#N,370.4120000000001,3.4059800000000013,1.0,5.0
11957251.0,88.8,Active (Strong/Moderate),C1=CC2=NSN=C2C(=C1)S(=O)(=O)N3C(=CC(=N3)C4=CC=C(C=C4)Br)N,436.3160000000001,3.1365,1.0,7.0
9551530.0,86.0,Active (Strong/Moderate),C1=CC2=NSN=C2C(=C1)S(=O)(=O)N3C(=CC(=N3)C4=CC=C(C=C4)Cl)N,391.8650000000001,3.0274,1.0,7.0
1258047.0,99.6,Active (Strong/Moderate),C1=CC2=NSN=C2C(=C1)S(=O)(=O)N3C=C(C(=N3)N)C4=CC=C(C=C4)Br,436.3160000000001,3.1365000000000007,1.0,7.0
2219141.0,90.2,Active (Strong/Moderate),C1=CC=C(C(=C1)/C(=C\C2=CC=C(O2)SC3=NC4=CC=CC=C4N3)/C#N)F,361.401,5.510380000000002,1.0,4.0
5707713.0,84.6,Active (Strong/Moderate),C1=CC=C(C(=C1)/C=C/2\C(=O)NC(=O)S2)OC3=CC(=C(C=C3)F)F,333.315,4.081000000000001,1.0,4.0
875821.0,95.1,Active (Strong/Moderate),C1=CC=C(C(=C1)/C=C/C(=O)NC2=CC=NC=C2)Cl,258.70799999999997,3.3869000000000016,1.0,2.0
2058873.0,87.1,Active (Strong/Moderate),C1=CC=C(C(=C1)C#CC2=CC=C(C=C2)Br)NC(=O)/C=C\C(=O)O,370.20200000000006,3.4282000000000012,2.0,2.0
1489270.0,76.8,Active (Strong/Moderate),C1=CC=C(C(=C1)C(=O)N(C2=NC=CC(=N2)C3=CC=CS3)C(=O)C4=CC=CC=C4Cl)Cl,454.3380000000001,5.999100000000003,0.0,5.0
804607.0,96.6,Active (Strong/Moderate),C1=CC=C(C(=C1)C(=O)NC2=CC=C(C=C2)OC3=CN=CC=C3)F,308.312,4.265300000000002,1.0,3.0
2299056.0,87.5,Active (Strong/Moderate),C1=CC=C(C(=C1)C(=O)NC2=CC=CC=C2Cl)OC3=C(C=C(C=C3)C(F)(F)F)[N+](=O)[O-],436.77300000000014,6.311600000000004,1.0,4.0
2166675.0,81.0,Active (Strong/Moderate),C1=CC=C(C(=C1)C(=O)NC2=NC3=CC=CC=C3N2)F,255.252,2.9543,2.0,2.0
2342919.0,76.4,Active (Strong/Moderate),C1=CC=C(C(=C1)C(=O)NC2=NN=CS2)NS(=O)(=O)C3=CC=CS3,366.4490000000001,2.6527000000000003,2.0,7.0
1006779.0,92.6,Active (Strong/Moderate),C1=CC=C(C(=C1)C(=O)NCC2=CC=CO2)NS(=O)(=O)C3=CC=C(S3)Br,441.3280000000001,3.8344000000000023,2.0,5.0
2099103.0,97.0,Active (Strong/Moderate),C1=CC=C(C(=C1)C(=O)NCC2=CC=CO2)NS(=O)(=O)C3=CC=C(S3)Cl,396.87700000000007,3.7253000000000016,2.0,5.0
3332964.0,99.5,Active (Strong/Moderate),C1=CC=C(C(=C1)C(=O)NCCCN2C=CN=C2)NS(=O)(=O)C3=CC(=C(C=C3)F)F,420.4410000000001,2.7822000000000005,2.0,4.0
1255353.0,91.4,Active (Strong/Moderate),C1=CC=C(C(=C1)C(=O)O)NC(=O)C2=CC(=CC=C2)NC(=O)C3=CC=C(O3)Br,429.2260000000001,4.244900000000001,3.0,4.0
1230936.0,97.5,Active (Strong/Moderate),C1=CC=C(C(=C1)C(=O)O)NC(=O)C2=CC(=CC=C2)NC(=O)CSCC3=CC=C(C=C3)Cl,454.9350000000002,5.1624000000000025,3.0,4.0
2228584.0,93.9,Active (Strong/Moderate),C1=CC=C(C(=C1)C(=O)O)NC(=O)C2=CC(=CC=C2)NC(=O)CSCC3=CC=C(C=C3)[N+](=O)[O-],465.48700000000025,4.417200000000002,3.0,6.0
1255726.0,78.0,Active (Strong/Moderate),C1=CC=C(C(=C1)C(=O)O)NC(=O)C2=CC=C(C=C2)NC(=O)C3=CC=C(O3)Br,429.2260000000001,4.244900000000002,3.0,4.0
650227.0,85.0,Active (Strong/Moderate),C1=CC=C(C(=C1)C(=O)O)NC(=O)CN2C3=CC=CC=C3SC2=O,328.34900000000005,2.3999000000000006,2.0,4.0
3239010.0,75.5,Active (Strong/Moderate),C1=CC=C(C(=C1)C(=O)O)NCC2=CC=NC=C2,228.25099999999998,2.3919000000000006,2.0,3.0
1720676.0,97.3,Active (Strong/Moderate),C1=CC=C(C(=C1)C(=O)O)NS(=O)(=O)C2=C3C=CC=C4C3=C(C=C2)NC4=O,368.37000000000006,2.9045000000000005,3.0,4.0
1006913.0,81.0,Active (Strong/Moderate),C1=CC=C(C(=C1)C(=O)OCC(=O)NC2=C(C=C(C=C2)Br)F)N,367.174,2.9659000000000004,2.0,4.0
2620816.0,89.7,Active (Strong/Moderate),C1=CC=C(C(=C1)C(=O)OCC(=O)NC2=C(C=CS2)C(=O)N)NCC3=CC=CO3,399.4280000000001,2.847600000000001,3.0,7.0
2450841.0,76.1,Active (Strong/Moderate),C1=CC=C(C(=C1)C(=O)OCC(=O)NC2=CC3=C(C=C2)OC(O3)(F)F)NC(=O)C4=CC=CO4,444.3460000000001,3.648900000000001,2.0,7.0
1379435.0,75.9,Active (Strong/Moderate),C1=CC=C(C(=C1)C(=O)OCC(C(F)F)(F)F)C(=O)OC2=C(C=C(C=C2)F)F,392.25100000000003,4.241200000000002,0.0,4.0
646915.0,91.1,Active (Strong/Moderate),C1=CC=C(C(=C1)C(C(=O)NCC2=CC=CS2)OC(=O)C3=CC=CO3)Cl,375.8330000000001,4.209000000000002,1.0,5.0
2114208.0,78.8,Active (Strong/Moderate),C1=CC=C(C(=C1)C(F)(F)F)NC(=O)CN(CC2=CC=CO2)S(=O)(=O)C3=CC=CS3,444.4560000000001,4.189500000000002,1.0,5.0
587597.0,86.5,Active (Strong/Moderate),C1=CC=C(C(=C1)C2=C(C=NN2)C(=O)C3=CC=C(C=C3)Cl)O,298.729,3.666700000000002,2.0,3.0
1477183.0,86.2,Active (Strong/Moderate),C1=CC=C(C(=C1)C2=CC(=C(C(=O)N2)C#N)C(F)(F)F)Cl,298.65099999999995,3.5857800000000006,1.0,2.0
892477.0,82.6,Active (Strong/Moderate),C1=CC=C(C(=C1)C2=NC(=C(O2)NCC3=CC=CO3)C#N)Cl,299.717,4.071780000000002,1.0,5.0
2222207.0,85.5,Active (Strong/Moderate),C1=CC=C(C(=C1)C2=NN(N=N2)CC3=CC=C(C=C3)C4=NNN=N4)Cl,338.76199999999994,2.2218999999999993,1.0,6.0
2768648.0,81.1,Active (Strong/Moderate),C1=CC=C(C(=C1)C2=NN=C(O2)C3=CC=C(C=C3)Cl)OC4=C(C=C(C=N4)C(F)(F)F)Cl,452.21900000000005,6.916500000000002,0.0,5.0
1247740.0,93.2,Active (Strong/Moderate),C1=CC=C(C(=C1)C2=NN=C(O2)NC(=O)C3=CC=CO3)Cl,289.678,3.2353000000000014,1.0,5.0
1246952.0,82.1,Active (Strong/Moderate),C1=CC=C(C(=C1)C2=NN=C(O2)NC(=O)C3=CN=CC=C3)Cl,300.70500000000004,3.037300000000001,1.0,5.0
667329.0,95.1,Active (Strong/Moderate),C1=CC=C(C(=C1)C2=NNC3=C2C(N(C3=O)CC4=CC=CO4)C5=CC(=CC=C5)Cl)O,405.84100000000007,4.774100000000003,2.0,4.0
666973.0,97.2,Active (Strong/Moderate),C1=CC=C(C(=C1)C2=NNC3=C2C(N(C3=O)CC4=CC=CO4)C5=CC=C(C=C5)F)O,389.3860000000001,4.259800000000003,2.0,4.0
666722.0,94.9,Active (Strong/Moderate),C1=CC=C(C(=C1)C2C3=C(C(=O)N2CC4=CC=CO4)NN=C3C5=CC=CC=C5O)F,389.3860000000001,4.259800000000003,2.0,4.0
2080859.0,99.1,Active (Strong/Moderate),C1=CC=C(C(=C1)CC(=O)NC2=NC(=CS2)C3=CC=CS3)F,318.39799999999997,4.191900000000001,1.0,4.0
5344784.0,98.8,Active (Strong/Moderate),C1=CC=C(C(=C1)CCC(=O)N/N=C/C2=CC=C(O2)SC3=CC=CC4=C3N=CC=C4)O,417.4900000000001,4.7675000000000045,2.0,6.0
645145.0,90.6,Active (Strong/Moderate),C1=CC=C(C(=C1)CN2C3=C(C(=NC=N3)N4C=CN=C4)N=N2)F,295.281,1.5943999999999994,0.0,5.0
955142.0,89.3,Active (Strong/Moderate),C1=CC=C(C(=C1)CN2C=C(C3=CC=CC=C32)C(=O)C4=CC=CO4)Cl,335.78999999999996,5.167000000000003,0.0,2.0
977306.0,88.7,Active (Strong/Moderate),C1=CC=C(C(=C1)CN2C=C(C3=CC=CC=C32)C(=O)C4=CC=CS4)C#N,342.423,4.853780000000003,0.0,3.0
997139.0,87.8,Active (Strong/Moderate),C1=CC=C(C(=C1)CN2C=CC(=N2)NC(=O)C3=CC=C(C=C3)COC4=CC(=CC=C4)Br)F,480.3370000000001,5.6643000000000026,1.0,3.0
999249.0,85.6,Active (Strong/Moderate),C1=CC=C(C(=C1)CN2C=CC(=N2)NC(=O)C3=CC=C(C=C3)COC4=CC=CC=C4Cl)F,435.88600000000014,5.555200000000003,1.0,3.0
997043.0,92.6,Active (Strong/Moderate),C1=CC=C(C(=C1)CN2C=CC(=N2)NC(=O)C3=CC=C(O3)COC4=C(C=C(C=C4)Cl)Cl)F,460.2920000000001,5.801600000000002,1.0,4.0
997540.0,90.9,Active (Strong/Moderate),C1=CC=C(C(=C1)CN2C=CC(=N2)NC(=O)C3=CC=C(O3)COC4=C(C=CC(=C4)Cl)Cl)F,460.2920000000001,5.801600000000002,1.0,4.0
4117929.0,82.6,Active (Strong/Moderate),C1=CC=C(C(=C1)CNC(=O)CC2=CSC(=N2)NC3=NC(=S)NC4=CC=CC=C43)Cl,441.96900000000005,5.0047900000000025,3.0,6.0
979801.0,77.6,Active (Strong/Moderate),C1=CC=C(C(=C1)CNC2=CC=C(C=C2)S(=O)(=O)N)OCC3=CC=C(C=C3)F,386.44800000000015,3.664200000000002,2.0,4.0
979802.0,75.3,Active (Strong/Moderate),C1=CC=C(C(=C1)CNC2=CC=C(C=C2)S(=O)(=O)N)OCC3=CC=CC=C3F,386.44800000000015,3.664200000000002,2.0,4.0
11948785.0,95.2,Active (Strong/Moderate),C1=CC=C(C(=C1)CNCC2=CN=CC=C2)OCC3=CC=C(C=C3)Cl,338.8380000000001,4.603800000000003,1.0,3.0
935646.0,90.5,Active (Strong/Moderate),C1=CC=C(C(=C1)COC(=O)C2=CC=C(C=C2)N3C=NN=C3)Cl,313.744,3.277700000000001,0.0,4.0
2979789.0,84.5,Active (Strong/Moderate),C1=CC=C(C(=C1)COC2=C(C=C(C=C2)Br)CNCC3=CC=NC=C3)F,401.2790000000001,4.852000000000003,1.0,3.0
5349808.0,94.7,Active (Strong/Moderate),C1=CC=C(C(=C1)COC2=CC=C(C=C2)/C=N/N3C=NN=C3)F,296.305,2.878400000000001,0.0,4.0
1241177.0,93.4,Active (Strong/Moderate),C1=CC=C(C(=C1)CON2C3=CC=CC=C3N=N2)CON4C5=CC=CC=C5N=N4,372.3880000000001,2.4336,0.0,6.0
882270.0,78.2,Active (Strong/Moderate),C1=CC=C(C(=C1)CSC2=NC3=C(N2)C=C(C=N3)Br)F,338.205,4.1518000000000015,1.0,3.0
3241367.0,85.2,Active (Strong/Moderate),C1=CC=C(C(=C1)CSC2=NC3=CC=CC=C3C4=NC(C(=O)N42)CC(=O)NCC5=CC=CO5)Cl,478.96100000000024,4.531400000000005,1.0,6.0
1522243.0,84.6,Active (Strong/Moderate),C1=CC=C(C(=C1)CSC2=NC3=CC=CC=C3N2)F,258.321,3.9943000000000017,1.0,2.0
135401713.0,87.6,Active (Strong/Moderate),C1=CC=C(C(=C1)CSC2=NN=C(C(=O)N2)C3=CC=CC=C3N)Cl,344.827,3.3598,2.0,5.0
647044.0,80.1,Active (Strong/Moderate),C1=CC=C(C(=C1)CSC2=NN=C(O2)C3=CC=CS3)F,292.35999999999996,4.229500000000002,0.0,5.0
851256.0,89.7,Active (Strong/Moderate),C1=CC=C(C(=C1)CSC2=NN=C(O2)C3=CC=NC=C3)Cl,303.774,4.077300000000002,0.0,5.0
2402313.0,76.5,Active (Strong/Moderate),C1=CC=C(C(=C1)NC(=O)COC(=O)C2=CC=C(C=C2)S(=O)(=O)NCC3=CC=CO3)OC(F)F,480.4450000000001,3.155000000000001,2.0,7.0
2366062.0,93.3,Active (Strong/Moderate),C1=CC=C(C(=C1)NC(=O)CSC2=NC=NN2)SC3=CC=C(C=C3)Cl,376.8940000000001,4.340100000000002,2.0,5.0
645011.0,89.3,Active (Strong/Moderate),C1=CC=C(C(=C1)NC(=O)CSC2=NN=C(N2CC3=CC=CO3)C4=CC=NC=C4)Cl,425.90100000000007,4.365600000000002,1.0,6.0
2339452.0,98.8,Active (Strong/Moderate),C1=CC=C(C(=C1)NC(=O)CSC2=NNC(=N2)N)SC3=CC=C(C=C3)Cl,391.9090000000001,3.9223000000000017,3.0,6.0
306464.0,81.4,Active (Strong/Moderate),C1=CC=C(C(=C1)NC(=O)NCC2=CC=NC=C2)Cl,261.712,3.056700000000001,2.0,2.0
894648.0,82.3,Active (Strong/Moderate),C1=CC=C(C(=C1)NC(=O)NCCC2=CC=NC=C2)Cl,275.739,3.0992000000000015,2.0,2.0
2426361.0,86.9,Active (Strong/Moderate),C1=CC=C(C(=C1)NC(=S)NNC2=C(C=C(C=N2)C(F)(F)F)Cl)F,364.75499999999994,4.2064,3.0,3.0
3695755.0,100.5,Active (Strong/Moderate),C1=CC=C(C(=C1)NS(=O)(=O)C2=CC=C(C=C2)Cl)SCC(=O)NC3=NN=C(S3)C(F)(F)F,508.95600000000013,4.741900000000001,2.0,7.0
2997819.0,100.4,Active (Strong/Moderate),C1=CC=C(C(=C1)NS(=O)(=O)C2=CC=CC(=C2)C(=O)NCCCN3C=CN=C3)F,402.45100000000014,2.6431000000000004,2.0,4.0
4364115.0,99.4,Active (Strong/Moderate),C1=CC=C(C(=C1)NS(=O)(=O)C2=CC=CC=C2F)SCC(=O)NC3=NN=C(S3)C(F)(F)F,492.5010000000001,4.227600000000002,2.0,7.0
3265778.0,77.6,Active (Strong/Moderate),C1=CC=C(C(=C1)OC(=O)C2=CN=C(C=C2)N3C=NC=N3)Cl,300.70500000000004,2.5348999999999995,0.0,5.0
